ids,target,mu,v,alpha,beta,var,SD,error
8185.0,-50.448020935058594,-50.677833557128906,2.922041893005371,9.200784683227539,0.14638075232505798,0.07815757393836975,0.27956676114726114,0.2298126220703125
5056.0,-50.763710021972656,-50.680572509765625,2.9276390075683594,9.16750717163086,0.15411846339702606,0.0802830383181572,0.2833426164878083,-0.08313751220703125
17460.0,-40.03377914428711,-40.1905403137207,2.279500722885132,8.08099365234375,0.08861340582370758,0.07409394532442093,0.27220203034588286,0.15676116943359375
3839.0,-54.22774124145508,-54.33491897583008,3.1912589073181152,9.553572654724121,0.1899675875902176,0.08342283964157104,0.288830122462272,0.107177734375
18978.0,-42.39970016479492,-42.4949951171875,2.379242181777954,8.60582160949707,0.06670334190130234,0.06071295589208603,0.24639999166413548,0.09529495239257812
7281.0,-50.31813049316406,-50.40287399291992,2.921337604522705,9.099796295166016,0.16144827008247375,0.08260165899991989,0.2874050434489971,0.08474349975585938
3926.0,-56.7523307800293,-56.647491455078125,3.3078153133392334,9.935077667236328,0.1743864268064499,0.07681332528591156,0.27715216991016245,-0.10483932495117188
1927.0,-56.172630310058594,-56.28889846801758,3.2944869995117188,9.867219924926758,0.17953258752822876,0.07839421182870865,0.27998966378905604,0.11626815795898438
8308.0,-49.03620910644531,-48.92783737182617,2.855762243270874,8.841957092285156,0.17517605423927307,0.08844313025474548,0.2973938974739487,-0.10837173461914062
42.0,-56.93349075317383,-56.89436340332031,3.3155763149261475,10.00314998626709,0.16585226356983185,0.07453906536102295,0.2730184341047742,-0.039127349853515625
1026.0,-56.864158630371094,-56.762752532958984,3.3102266788482666,9.976750373840332,0.16786903142929077,0.07516174018383026,0.27415641554381004,-0.10140609741210938
18774.0,-40.4810791015625,-40.46510696411133,2.2959492206573486,8.120309829711914,0.08804920315742493,0.0733891949057579,0.27090440178365116,-0.015972137451171875
463.0,-51.81475067138672,-51.787776947021484,3.0677661895751953,9.120556831359863,0.2131538689136505,0.09250018000602722,0.30413842244285283,-0.026973724365234375
3018.0,-56.65821075439453,-56.58271408081055,3.2852933406829834,9.995759963989258,0.1571192443370819,0.07291362434625626,0.27002522909212806,-0.07549667358398438
10633.0,-45.74494171142578,-45.75082015991211,2.58463454246521,8.801876068115234,0.09513299912214279,0.06868572533130646,0.2620796163979688,0.005878448486328125
6904.0,-51.97991180419922,-51.96112060546875,2.967747211456299,9.49565315246582,0.12259027361869812,0.06972943991422653,0.2640633255759431,-0.01879119873046875
17837.0,-41.262149810791016,-41.395999908447266,2.3291611671447754,8.389724731445312,0.07330139726400375,0.06525927037000656,0.2554589406734604,0.13385009765625
1452.0,-55.094669342041016,-55.1089973449707,3.2326722145080566,9.670110702514648,0.18744052946567535,0.0817783996462822,0.28596922849544876,0.0143280029296875
19715.0,-35.65729904174805,-35.47603225708008,2.0838351249694824,7.166123867034912,0.12889464199543,0.10015661269426346,0.31647529555126963,-0.18126678466796875
18698.0,-40.24039840698242,-40.22953414916992,2.2827847003936768,8.082243919372559,0.08882372826337814,0.07412190735340118,0.2722533881394338,-0.0108642578125
62.0,-55.00263977050781,-55.1456184387207,3.2357897758483887,9.676736831665039,0.18753115832805634,0.0817275270819664,0.2858802670384341,0.14297866821289062
4046.0,-56.537960052490234,-56.40776443481445,3.294973611831665,9.899953842163086,0.17448394000530243,0.07713613659143448,0.2777339312929453,-0.13019561767578125
16088.0,-38.10905838012695,-38.17530059814453,2.1863622665405273,7.749509334564209,0.09586404263973236,0.08059919625520706,0.2838999757928962,0.06624221801757812
5345.0,-50.4310417175293,-50.62318801879883,2.9191746711730957,9.200104713439941,0.14504271745681763,0.07784096896648407,0.27899994438437453,0.19214630126953125
8163.0,-50.77436065673828,-50.73554992675781,2.9291210174560547,9.197244644165039,0.1493828445672989,0.07887652516365051,0.28084964867994855,-0.03881072998046875
15349.0,-40.69438171386719,-40.833984375,2.3125133514404297,8.106315612792969,0.09615698456764221,0.0764937698841095,0.27657507097370415,0.1396026611328125
16328.0,-41.762969970703125,-41.78221130371094,2.3523075580596924,8.420761108398438,0.07502293586730957,0.06555800884962082,0.2560429824260388,0.0192413330078125
1516.0,-52.40169906616211,-52.520484924316406,3.099191427230835,9.253765106201172,0.20318391919136047,0.08912394940853119,0.2985363452052885,0.11878585815429688
5955.0,-51.47332000732422,-51.558162689208984,2.9550940990448,9.397263526916504,0.13086813688278198,0.07262103259563446,0.26948289852165846,0.08484268188476562
17039.0,-40.15637969970703,-40.175899505615234,2.2835144996643066,8.071718215942383,0.08940766751766205,0.07440858334302902,0.27277936751709986,0.019519805908203125
17643.0,-40.243019104003906,-40.34159469604492,2.287682056427002,8.127406120300293,0.08557242155075073,0.07244414836168289,0.2691545064859269,0.09857559204101562
11110.0,-44.67045974731445,-44.8018798828125,2.546945333480835,8.479022979736328,0.12421254813671112,0.08075147867202759,0.2841680465358968,0.13142013549804688
12401.0,-45.609500885009766,-45.38393020629883,2.5754106044769287,8.671550750732422,0.10600580275058746,0.0732487142086029,0.270644996644318,-0.2255706787109375
9302.0,-50.62942886352539,-50.87934112548828,2.9363527297973633,9.210128784179688,0.15035854279994965,0.078974150121212,0.28102339781806784,0.24991226196289062
12639.0,-46.99148178100586,-46.98325729370117,2.641326427459717,9.048794746398926,0.08544087409973145,0.06339520215988159,0.2517840387313731,-0.0082244873046875
1213.0,-55.960899353027344,-55.90555953979492,3.271345376968384,9.81690788269043,0.17800885438919067,0.07855963706970215,0.2802849212314179,-0.055339813232421875
11543.0,-44.109378814697266,-44.01137924194336,2.516188144683838,8.402519226074219,0.11841025203466415,0.07973212003707886,0.28236876604376565,-0.09799957275390625
18208.0,-40.261680603027344,-40.28718185424805,2.2871673107147217,8.09558391571045,0.08818662911653519,0.07371541857719421,0.27150583525440886,0.025501251220703125
14481.0,-47.120059967041016,-47.1101188659668,2.6415460109710693,9.110897064208984,0.08038435876369476,0.061252277344465256,0.24749197430313827,-0.00994110107421875
9943.0,-44.30205154418945,-44.49534225463867,2.541003704071045,8.451443672180176,0.12102323770523071,0.07994871586561203,0.28275203954279804,0.19329071044921875
18004.0,-40.345401763916016,-40.32329177856445,2.280672311782837,8.139352798461914,0.08403392881155014,0.07184002548456192,0.2680298966245406,-0.0221099853515625
14278.0,-44.94514846801758,-45.05425262451172,2.5628840923309326,8.580032348632812,0.11252658069133759,0.07610751688480377,0.2758759084893129,0.10910415649414062
11223.0,-46.849918365478516,-46.8197135925293,2.636571168899536,9.00076675415039,0.08847352862358093,0.06476213037967682,0.2544840473972324,-0.03020477294921875
15837.0,-42.94144821166992,-42.965450286865234,2.394108533859253,8.748828887939453,0.0603908896446228,0.0570552721619606,0.2388624544836643,0.0240020751953125
13109.0,-47.02289962768555,-46.956077575683594,2.6382431983947754,9.058154106140137,0.08391062170267105,0.06282511353492737,0.250649383671549,-0.06682205200195312
18961.0,-42.47856903076172,-42.45950698852539,2.376552104949951,8.609394073486328,0.06602687388658524,0.060424305498600006,0.24581355841084113,-0.019062042236328125
19210.0,-38.82048034667969,-39.02839279174805,2.2332637310028076,7.861534595489502,0.09605292230844498,0.07917255908250809,0.2813761878384667,0.20791244506835938
3446.0,-56.05302047729492,-55.802555084228516,3.2641773223876953,9.800480842590332,0.17880749702453613,0.07889559864997864,0.2808836033839972,-0.25046539306640625
16852.0,-40.887359619140625,-40.93460464477539,2.3184092044830322,8.174215316772461,0.08935468643903732,0.07329534739255905,0.2707311348784233,0.047245025634765625
4929.0,-50.25458908081055,-50.296260833740234,2.9162399768829346,9.085691452026367,0.16121402382850647,0.08268585056066513,0.28755147462787445,0.0416717529296875
1031.0,-56.31861114501953,-56.338314056396484,3.291813611984253,9.887331008911133,0.17534282803535461,0.0774177759885788,0.27824050026654784,0.019702911376953125
9806.0,-50.99711990356445,-50.88381576538086,2.9344863891601562,9.218287467956543,0.14875401556491852,0.07853759825229645,0.28024560344864724,-0.11330413818359375
569.0,-56.01811981201172,-55.9501953125,3.2699131965637207,9.83552360534668,0.17531171441078186,0.0778970867395401,0.2791004957708605,-0.06792449951171875
12929.0,-44.697181701660156,-44.56996154785156,2.5452260971069336,8.476908683776855,0.11885344237089157,0.07902812212705612,0.28111940901875865,-0.12722015380859375
12659.0,-45.74007034301758,-45.758670806884766,2.594216823577881,8.726097106933594,0.10530981421470642,0.07248551398515701,0.2692313391586444,0.0186004638671875
10000.0,-45.5447883605957,-45.53343963623047,2.5838029384613037,8.667268753051758,0.10920984297990799,0.0742473304271698,0.2724836333198194,-0.011348724365234375
12490.0,-45.839149475097656,-45.80287551879883,2.588779926300049,8.795248031616211,0.09666631370782852,0.06921099126338959,0.2630798191868574,-0.036273956298828125
8992.0,-51.55049133300781,-51.60811233520508,2.9606881141662598,9.392219543457031,0.13348282873630524,0.07329560816287994,0.2707316164818582,0.057621002197265625
9349.0,-50.67079162597656,-50.59991455078125,2.921778678894043,9.161409378051758,0.1526627242565155,0.08001294732093811,0.2828655993947269,-0.0708770751953125
5105.0,-50.564178466796875,-50.39193344116211,2.9103472232818604,9.1316499710083,0.15304793417453766,0.08041776716709137,0.28358026582802154,-0.17224502563476562
10065.0,-44.04193878173828,-44.150333404541016,2.522549867630005,8.411174774169922,0.12012442201375961,0.08015898615121841,0.2831236234425139,0.10839462280273438
7074.0,-51.196990966796875,-51.26645278930664,2.940157890319824,9.332453727722168,0.13534985482692719,0.07432880252599716,0.27263309139940656,0.06946182250976562
354.0,-53.10609817504883,-53.17858123779297,3.1344947814941406,9.349482536315918,0.2016117423772812,0.08776964992284775,0.29625943009944466,0.07248306274414062
5257.0,-51.64984893798828,-51.55330276489258,2.9590682983398438,9.377165794372559,0.13488361239433289,0.07376553863286972,0.27159811971526926,-0.09654617309570312
16559.0,-40.68635940551758,-40.6752815246582,2.302766799926758,8.111614227294922,0.09305471181869507,0.07538069039583206,0.27455544138813215,-0.011077880859375
15675.0,-39.36872100830078,-39.316532135009766,2.2416672706604004,7.943520545959473,0.09108006954193115,0.07649556547403336,0.27657831707137376,-0.052188873291015625
3434.0,-56.33763122558594,-56.29157257080078,3.2814278602600098,9.912928581237793,0.16728723049163818,0.07562924176454544,0.27500771219103193,-0.04605865478515625
6310.0,-51.842018127441406,-51.6500358581543,2.9680490493774414,9.357776641845703,0.14165741205215454,0.07556813955307007,0.2748965979292397,-0.19198226928710938
8781.0,-50.24095153808594,-50.27346420288086,2.906735897064209,9.110389709472656,0.1540580689907074,0.08083856105804443,0.28432122864472226,0.032512664794921875
18054.0,-41.564781188964844,-41.60926818847656,2.341087579727173,8.437932968139648,0.07142573595046997,0.06404605507850647,0.2530732207850259,0.04448699951171875
18980.0,-41.38800048828125,-41.45876693725586,2.344498634338379,8.297992706298828,0.08339463919401169,0.06981397420167923,0.2642233415156186,0.07076644897460938
6326.0,-51.245140075683594,-51.24366760253906,2.942953586578369,9.327316284179688,0.13607852160930634,0.0745161771774292,0.27297651396673156,-0.00147247314453125
17897.0,-42.439170837402344,-42.46516036987305,2.3747429847717285,8.629070281982422,0.06442144513130188,0.0596308670938015,0.24419432240287958,0.025989532470703125
15690.0,-39.867008209228516,-39.87555694580078,2.2677135467529297,8.018800735473633,0.09084441512823105,0.07554810494184494,0.2748601552459813,0.008548736572265625
10395.0,-44.44575881958008,-44.47004318237305,2.5395374298095703,8.474998474121094,0.11723250895738602,0.07858527451753616,0.28033065211912905,0.02428436279296875
9875.0,-47.184959411621094,-47.13723373413086,2.6438441276550293,9.087026596069336,0.08327475935220718,0.06240858510136604,0.24981710330032658,-0.047725677490234375
6961.0,-50.194339752197266,-50.131595611572266,2.896912097930908,9.098820686340332,0.15212933719158173,0.08052448183298111,0.2837683594641607,-0.062744140625
12686.0,-45.180721282958984,-45.1843147277832,2.5670700073242188,8.641242980957031,0.10656168311834335,0.07370545715093613,0.27148748986083343,0.00359344482421875
12666.0,-45.60921859741211,-45.72409439086914,2.5886659622192383,8.774353981018066,0.098700612783432,0.07003090530633926,0.264633530200425,0.11487579345703125
12268.0,-43.64588165283203,-43.61489486694336,2.51977801322937,8.196667671203613,0.14769983291625977,0.09024915099143982,0.3004149646596185,-0.030986785888671875
